ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,la,lb,t,BFEW,BFEL
32,Paris,French Open,5/28/2024,Grand Slam,Outdoor,Clay,1st Round,5.0,Kokkinakis T.,Popyrin A.,100.0,51.0,623.0,961.0,4.0,6.0,7.0,6.0,6.0,3.0,5.0,7.0,6.0,3.0,3.0,2.0,Completed,2.0,1.8,,,,,2.04,1.87,2.05,1.88,1.98,1.83,kokkinakis,popyrin,paris masters,,
32,Paris,French Open,5/28/2024,Grand Slam,Outdoor,Clay,1st Round,5.0,Carballes Baena R.,Lestienne C.,63.0,91.0,816.0,669.0,6.0,3.0,7.0,5.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.14,5.5,,,,,1.17,6.01,1.18,6.01,1.15,5.44,baena,lestienne,paris masters,,
32,Paris,French Open,5/28/2024,Grand Slam,Outdoor,Clay,1st Round,5.0,Griekspoor T.,Mcdonald M.,25.0,74.0,1635.0,735.0,6.0,3.0,6.0,4.0,1.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.1,7.0,,,,,1.13,7.48,1.16,7.48,1.12,6.58,griekspoor,mcdonald,paris masters,,
32,Paris,French Open,5/28/2024,Grand Slam,Outdoor,Clay,1st Round,5.0,Djokovic N.,Herbert P.H.,1.0,142.0,9960.0,450.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,21.0,,,,,1.02,28.68,1.03,28.68,1.02,17.79,djokovic,herbert,paris masters,,
32,Paris,French Open,5/28/2024,Grand Slam,Outdoor,Clay,1st Round,5.0,Bublik A.,Barrere G.,17.0,112.0,2110.0,575.0,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.91,1.91,,,,,2.08,1.84,2.08,2.03,1.9,1.92,bublik,barrere,paris masters,,
32,Paris,French Open,5/29/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Tsitsipas S.,Altmaier D.,9.0,83.0,3700.0,702.0,6.0,3.0,6.0,2.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.05,11.0,,,,,1.07,12.24,1.08,12.24,1.06,9.61,tsitsipas,altmaier,paris masters,,
32,Paris,French Open,5/29/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Alcaraz C.,De Jong J.,3.0,176.0,7300.0,344.0,6.0,3.0,6.0,4.0,2.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.01,26.0,,,,,1.01,43.94,1.03,43.94,1.01,22.91,alcaraz,jong,paris masters,,
32,Paris,French Open,5/29/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Rublev A.,Martinez P.,6.0,48.0,4700.0,995.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.13,6.0,,,,,1.13,7.12,1.14,7.24,1.12,6.39,rublev,martinez,paris masters,,
32,Paris,French Open,5/29/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Kotov P.,Wawrinka S.,56.0,98.0,892.0,628.0,7.0,6.0,6.0,4.0,1.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.62,2.3,,,,,1.56,2.61,1.63,2.61,1.57,2.43,kotov,wawrinka,paris masters,,
32,Paris,French Open,5/29/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Sinner J.,Gasquet R.,2.0,124.0,8770.0,515.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,19.0,,,,,1.03,23.35,1.09,23.35,1.03,15.54,sinner,gasquet,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Arnaldi M.,Muller A.,35.0,90.0,1165.0,670.0,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.38,,,,,1.56,2.61,1.58,2.61,1.53,2.5,arnaldi,muller,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Korda S.,Kwon S.W.,28.0,494.0,1565.0,85.0,6.0,4.0,6.0,4.0,1.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.5,,,,,1.18,5.74,1.18,5.8,1.15,5.37,korda,kwon,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Shapovalov D.,Tiafoe F.,118.0,26.0,540.0,1630.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.53,2.5,,,,,1.55,2.63,1.57,2.63,1.54,2.49,shapovalov,tiafoe,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Ofner S.,Baez S.,45.0,20.0,1038.0,1990.0,3.0,6.0,3.0,6.0,6.0,4.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,4.5,1.2,,,,,4.54,1.24,4.59,1.25,4.33,1.22,ofner,baez,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Bergs Z.,Marterer M.,104.0,101.0,611.0,622.0,3.0,6.0,6.0,3.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.4,3.0,,,,,1.45,2.98,1.45,3.11,1.41,2.92,bergs,marterer,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Hurkacz H.,Nakashima B.,8.0,84.0,3885.0,700.0,6.0,7.0,6.0,1.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.3,3.5,,,,,1.35,3.55,1.36,3.55,1.33,3.37,hurkacz,nakashima,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Dimitrov G.,Marozsan F.,10.0,43.0,3555.0,1083.0,6.0,0.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.5,,,,,1.37,3.41,1.37,3.53,1.34,3.31,dimitrov,marozsan,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Auger-Aliassime F.,Squire H.,21.0,221.0,1885.0,280.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.06,10.0,,,,,1.09,9.62,1.09,10.0,1.07,8.63,auger-aliassime,squire,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Zhang Zh.,Sonego L.,44.0,49.0,1056.0,991.0,7.0,5.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.91,1.91,,,,,1.97,1.93,2.0,1.9,1.93,1.86,zhang,sonego,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Zverev A.,Goffin D.,4.0,115.0,6305.0,543.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,15.0,,,,,1.05,15.36,1.06,15.36,1.04,12.04,zverev,goffin,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Djokovic N.,Carballes Baena R.,1.0,63.0,9960.0,816.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,17.0,,,,,1.04,16.93,1.05,18.0,1.03,13.61,djokovic,baena,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Moutet C.,Shevchenko A.,79.0,59.0,720.0,855.0,6.0,4.0,6.0,2.0,0.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.75,,,,,1.5,2.81,1.5,2.85,1.45,2.76,moutet,shevchenko,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,De Minaur A.,Munar J.,11.0,64.0,3490.0,810.0,7.0,5.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.5,,,,,1.32,3.76,1.32,3.82,1.3,3.59,minaur,munar,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Paul T.,Fognini F.,14.0,93.0,2655.0,648.0,6.0,1.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.17,5.0,,,,,1.2,5.15,1.26,5.3,1.19,4.8,paul,fognini,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Rune H.,Cobolli F.,13.0,53.0,2700.0,940.0,6.0,4.0,6.0,3.0,3.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,1.44,2.75,,,,,1.48,2.86,1.5,2.86,1.45,2.76,rune,cobolli,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Machac T.,Navone M.,34.0,31.0,1185.0,1339.0,6.0,2.0,6.0,1.0,3.0,6.0,1.0,6.0,6.0,1.0,3.0,2.0,Completed,1.67,2.2,,,,,1.73,2.24,1.73,2.31,1.67,2.22,machac,navone,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Kokkinakis T.,Zeppieri G.,100.0,148.0,623.0,420.0,1.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.67,2.2,,,,,1.69,2.3,1.71,2.3,1.68,2.21,kokkinakis,zeppieri,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Kovalik J.,Khachanov K.,145.0,18.0,427.0,2090.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,8.0,1.08,,,,,10.78,1.08,10.78,1.16,8.23,1.08,kovalik,khachanov,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Struff J.L.,Bublik A.,41.0,17.0,1090.0,2110.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.29,3.75,,,,,1.29,4.05,1.36,4.09,1.28,3.78,struff,bublik,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Cerundolo F.,Misolic F.,27.0,243.0,1590.0,255.0,6.0,2.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,Completed,1.11,6.5,,,,,1.14,7.27,1.19,7.27,1.13,6.14,cerundolo,misolic,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Ruud C.,Davidovich Fokina A.,7.0,32.0,4425.0,1280.0,7.0,6.0,1.0,6.0,6.0,3.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.17,5.0,,,,,1.18,5.71,1.24,5.71,1.17,5.09,ruud,fokina,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Fritz T.,Lajovic D.,12.0,61.0,2980.0,831.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.17,5.0,,,,,1.21,5.06,1.22,5.24,1.19,4.75,fritz,lajovic,paris masters,,
32,Paris,French Open,5/30/2024,Grand Slam,Outdoor,Clay,2nd Round,5.0,Musetti L.,Monfils G.,30.0,37.0,1370.0,1155.0,7.0,5.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,,,,,1.44,3.01,1.52,3.01,1.45,2.77,musetti,monfils,paris masters,,
32,Paris,French Open,5/31/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Arnaldi M.,Rublev A.,35.0,6.0,1165.0,4700.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,5.0,1.17,,,,,4.79,1.23,5.05,1.23,4.57,1.2,arnaldi,rublev,paris masters,,
32,Paris,French Open,5/31/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Sinner J.,Kotov P.,2.0,56.0,8770.0,892.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,17.0,,,,,1.04,18.76,1.06,18.76,1.03,13.59,sinner,kotov,paris masters,,
32,Paris,French Open,5/31/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Tsitsipas S.,Zhang Zh.,9.0,44.0,3700.0,1056.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.1,7.0,,,,,1.1,8.79,1.14,8.79,1.09,7.42,tsitsipas,zhang,paris masters,,
32,Paris,French Open,5/31/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Moutet C.,Ofner S.,79.0,45.0,720.0,1038.0,3.0,6.0,6.0,4.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.36,3.2,,,,,1.38,3.35,1.39,3.35,1.35,3.21,moutet,ofner,paris masters,,
32,Paris,French Open,5/31/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Alcaraz C.,Korda S.,3.0,28.0,7300.0,1565.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,,,,,1.11,8.29,1.13,8.29,1.1,7.11,alcaraz,korda,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,De Minaur A.,Struff J.L.,11.0,41.0,3490.0,1090.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.8,2.0,,,,,1.92,1.99,1.92,2.0,1.86,1.95,minaur,struff,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Auger-Aliassime F.,Shelton B.,21.0,15.0,1885.0,2500.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.57,2.38,,,,,1.57,2.58,1.67,2.58,1.56,2.44,auger-aliassime,shelton,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Medvedev D.,Machac T.,5.0,34.0,6295.0,1185.0,7.0,6.0,7.0,5.0,1.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.3,3.5,,,,,1.36,3.44,1.36,3.6,1.33,3.35,medvedev,machac,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Hurkacz H.,Shapovalov D.,8.0,118.0,3885.0,540.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.4,3.0,,,,,1.43,3.05,1.46,3.05,1.42,2.92,hurkacz,shapovalov,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Rune H.,Kovalik J.,13.0,145.0,2700.0,427.0,7.0,5.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.11,6.5,,,,,1.13,7.19,1.15,7.19,1.12,6.4,rune,kovalik,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Cerundolo F.,Paul T.,27.0,14.0,1590.0,2655.0,3.0,6.0,6.0,3.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,2.3,1.62,,,,,2.36,1.67,2.4,1.7,2.25,1.66,cerundolo,paul,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Fritz T.,Kokkinakis T.,12.0,100.0,2980.0,623.0,6.0,3.0,6.0,2.0,6.0,7.0,5.0,7.0,6.0,3.0,3.0,2.0,Completed,1.14,5.5,,,,,1.14,6.59,1.17,7.53,1.14,5.81,fritz,kokkinakis,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Dimitrov G.,Bergs Z.,10.0,104.0,3555.0,611.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,,,,,1.2,5.28,1.23,5.28,1.19,4.83,dimitrov,bergs,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Ruud C.,Etcheverry T.,7.0,29.0,4425.0,1550.0,6.0,4.0,1.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.22,4.33,,,,,1.23,4.65,1.26,4.65,1.22,4.27,ruud,etcheverry,paris masters,,
32,Paris,French Open,6/1/2024,Grand Slam,Outdoor,Clay,3rd Round,5.0,Djokovic N.,Musetti L.,1.0,30.0,9960.0,1370.0,7.0,5.0,6.0,7.0,2.0,6.0,6.0,3.0,6.0,0.0,3.0,2.0,Completed,1.2,4.5,,,,,1.22,4.86,1.25,4.89,1.2,4.57,djokovic,musetti,paris masters,,
32,Paris,French Open,6/2/2024,Grand Slam,Outdoor,Clay,4th Round,5.0,Tsitsipas S.,Arnaldi M.,9.0,35.0,3700.0,1165.0,3.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.17,5.0,,,,,1.22,4.97,1.28,5.05,1.2,4.65,tsitsipas,arnaldi,paris masters,,
32,Paris,French Open,6/2/2024,Grand Slam,Outdoor,Clay,4th Round,5.0,Alcaraz C.,Auger-Aliassime F.,3.0,21.0,7300.0,1885.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.11,6.5,,,,,1.12,7.55,1.16,7.55,1.12,6.56,alcaraz,auger-aliassime,paris masters,,
32,Paris,French Open,6/2/2024,Grand Slam,Outdoor,Clay,4th Round,5.0,Dimitrov G.,Hurkacz H.,10.0,8.0,3555.0,3885.0,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.62,2.3,,,,,1.59,2.53,1.65,2.53,1.59,2.38,dimitrov,hurkacz,paris masters,,
32,Paris,French Open,6/2/2024,Grand Slam,Outdoor,Clay,4th Round,5.0,Sinner J.,Moutet C.,2.0,79.0,8770.0,720.0,2.0,6.0,6.0,3.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.05,11.0,,,,,1.05,14.36,1.08,14.36,1.05,10.75,sinner,moutet,paris masters,,
32,Paris,French Open,6/3/2024,Grand Slam,Outdoor,Clay,4th Round,5.0,De Minaur A.,Medvedev D.,11.0,5.0,3490.0,6295.0,4.0,6.0,6.0,2.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,2.38,1.57,,,,,2.39,1.65,2.5,1.65,2.36,1.59,minaur,medvedev,paris masters,,
32,Paris,French Open,6/3/2024,Grand Slam,Outdoor,Clay,4th Round,5.0,Djokovic N.,Cerundolo F.,1.0,27.0,9960.0,1590.0,6.0,1.0,5.0,7.0,3.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,1.14,5.5,,,,,1.19,5.55,1.19,5.75,1.16,5.27,djokovic,cerundolo,paris masters,,
32,Paris,French Open,6/3/2024,Grand Slam,Outdoor,Clay,4th Round,5.0,Ruud C.,Fritz T.,7.0,12.0,4425.0,2980.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.36,3.2,,,,,1.33,3.69,1.4,3.69,1.32,3.41,ruud,fritz,paris masters,,
32,Paris,French Open,6/4/2024,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Sinner J.,Dimitrov G.,2.0,10.0,8770.0,3555.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.2,4.5,,,,,1.21,5.08,1.23,5.08,1.2,4.66,sinner,dimitrov,paris masters,,
32,Paris,French Open,6/4/2024,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Alcaraz C.,Tsitsipas S.,3.0,9.0,7300.0,3700.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,,,,,1.25,4.4,1.26,4.5,1.23,4.25,alcaraz,tsitsipas,paris masters,,
32,Paris,French Open,6/5/2024,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Zverev A.,De Minaur A.,4.0,11.0,6305.0,3490.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.2,,,,,1.4,3.23,1.46,3.4,1.37,3.11,zverev,minaur,paris masters,,
32,Paris,French Open,6/7/2024,Grand Slam,Outdoor,Clay,Semifinals,5.0,Alcaraz C.,Sinner J.,3.0,2.0,7300.0,8770.0,2.0,6.0,6.0,3.0,3.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.62,2.3,,,,,1.68,2.28,1.73,2.3,1.67,2.22,alcaraz,sinner,paris masters,,
32,Paris,French Open,6/7/2024,Grand Slam,Outdoor,Clay,Semifinals,5.0,Zverev A.,Ruud C.,4.0,7.0,6305.0,4425.0,2.0,6.0,6.0,2.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.8,2.0,,,,,1.81,2.08,1.82,2.13,1.79,2.03,zverev,ruud,paris masters,,
32,Paris,French Open,6/9/2024,Grand Slam,Outdoor,Clay,The Final,5.0,Alcaraz C.,Zverev A.,3.0,4.0,7300.0,6305.0,6.0,3.0,2.0,6.0,5.0,7.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.33,3.4,,,,,1.36,3.32,1.39,3.4,1.35,3.26,alcaraz,zverev,paris masters,,
33,Stuttgart,Stuttgart Open,6/11/2024,ATP250,Outdoor,Grass,1st Round,3.0,Musetti L.,Mpetshi G.,30.0,66.0,1290.0,786.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.67,2.2,,,,,1.78,2.09,1.78,2.22,1.72,2.1,musetti,mpetshi,stuttgart,,
36,Queens Club,Queen's Club Championships,6/18/2024,ATP500,Outdoor,Grass,1st Round,3.0,Mpetshi G.,Shelton B.,67.0,14.0,787.0,2590.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.38,1.57,,,,,2.75,1.5,2.75,1.59,2.44,1.54,mpetshi,shelton,queen's club,,
36,Queens Club,Queen's Club Championships,6/20/2024,ATP500,Outdoor,Grass,2nd Round,3.0,Harris B.,Mpetshi G.,162.0,67.0,366.0,787.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.3,1.62,,,,,2.23,1.74,2.4,1.74,2.21,1.65,harris,mpetshi,queen's club,,
39,London,Wimbledon,7/2/2024,Grand Slam,Outdoor,Grass,1st Round,5.0,Mpetshi G.,Korda S.,58.0,21.0,853.0,1795.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,4.33,1.22,,,,,4.78,1.23,4.84,1.25,4.35,1.21,mpetshi,korda,wimbledon,,
39,London,Wimbledon,7/2/2024,Grand Slam,Outdoor,Grass,1st Round,5.0,Fritz T.,O Connell C.,12.0,79.0,3350.0,733.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,11.0,,,,,1.07,12.2,1.1,12.2,1.06,9.6,fritz,connell,wimbledon,,
39,London,Wimbledon,7/3/2024,Grand Slam,Outdoor,Grass,1st Round,5.0,Kokkinakis T.,Auger-Aliassime F.,93.0,17.0,639.0,2075.0,4.0,6.0,5.0,7.0,7.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,3.2,1.36,,,,,3.29,1.39,3.29,1.4,3.09,1.37,kokkinakis,auger-aliassime,wimbledon,,
39,London,Wimbledon,7/4/2024,Grand Slam,Outdoor,Grass,2nd Round,5.0,Mpetshi G.,Nishioka Y.,58.0,90.0,853.0,659.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.53,2.5,,,,,1.61,2.47,1.61,2.51,1.58,2.4,mpetshi,nishioka,wimbledon,,
39,London,Wimbledon,7/6/2024,Grand Slam,Outdoor,Grass,3rd Round,5.0,Mpetshi G.,Ruusuvuori E.,58.0,87.0,853.0,683.0,4.0,6.0,6.0,2.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.73,2.1,,,,,1.81,2.12,1.83,2.15,1.76,2.07,mpetshi,ruusuvuori,wimbledon,,
39,London,Wimbledon,7/8/2024,Grand Slam,Outdoor,Grass,4th Round,5.0,Musetti L.,Mpetshi G.,25.0,58.0,1620.0,853.0,4.0,6.0,6.0,3.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.91,1.91,,,,,1.88,2.02,1.95,2.03,1.88,1.92,musetti,mpetshi,wimbledon,,
41,Gstaad,Suisse Open Gstaad,7/15/2024,ATP250,Outdoor,Clay,1st Round,3.0,Struff J.L.,Ramos-Vinolas A.,37.0,97.0,1235.0,635.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.17,5.0,,,,,1.16,5.96,1.18,5.96,1.16,5.19,struff,ramos-vinolas,gstaad,,
41,Gstaad,Suisse Open Gstaad,7/18/2024,ATP250,Outdoor,Clay,2nd Round,3.0,Auger-Aliassime F.,Hanfmann Y.,18.0,111.0,2075.0,556.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,,,,,1.48,2.87,1.48,2.95,1.43,2.77,auger-aliassime,hanfmann,gstaad,,
41,Gstaad,Suisse Open Gstaad,7/19/2024,ATP250,Outdoor,Clay,Quarterfinals,3.0,Berrettini M.,Auger-Aliassime F.,82.0,18.0,715.0,2075.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.38,,,,,1.65,2.4,1.65,2.41,1.61,2.28,berrettini,auger-aliassime,gstaad,,
44,Atlanta,Atlanta Open,7/24/2024,ATP250,Outdoor,Hard,1st Round,3.0,Purcell M.,O Connell C.,66.0,93.0,795.0,653.0,4.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.62,2.3,,,,,1.66,2.35,1.67,2.35,1.62,2.25,purcell,connell,atlanta,,
46,Umag,Croatia Open,7/24/2024,ATP250,Outdoor,Clay,2nd Round,3.0,Tseng C. H.,Fognini F.,159.0,70.0,388.0,769.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,3.0,1.4,,,,,2.95,1.46,3.13,1.46,2.87,1.4,c.,fognini,umag,,
46,Umag,Croatia Open,7/25/2024,ATP250,Outdoor,Clay,Quarterfinals,3.0,Mensik J.,Tseng C. H.,81.0,159.0,721.0,388.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,,,,,1.4,3.2,1.4,3.2,1.37,3.03,mensik,c.,umag,,
47,Washington,Citi Open,7/29/2024,ATP500,Outdoor,Hard,1st Round,3.0,O Connell C.,Mayot H.,94.0,114.0,653.0,520.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.91,1.91,,,,,1.94,1.94,1.94,1.99,1.88,1.91,connell,mayot,washington,,
47,Washington,Citi Open,7/30/2024,ATP500,Outdoor,Hard,2nd Round,3.0,Nakashima B.,O Connell C.,54.0,94.0,915.0,653.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,,,,,1.38,3.35,1.42,3.35,1.38,3.01,nakashima,connell,washington,,
47,Washington,Citi Open,7/31/2024,ATP500,Outdoor,Hard,2nd Round,3.0,Mpetshi G.,Ruusuvuori E.,49.0,71.0,1002.0,773.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,,,,,2.19,1.76,2.2,1.76,2.11,1.7,mpetshi,ruusuvuori,washington,,
