tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,d1_ATP,d1_Date,d1_Series,d1_Court,d1_Surface,d1_Round,d1_Best of,d1_WRank,d1_LRank,d1_WPts,d1_LPts,d1_W1,d1_L1,d1_W2,d1_L2,d1_W3,d1_L3,d1_W4,d1_L4,d1_W5,d1_L5,d1_Wsets,d1_Lsets,d1_Comment,d1_B365W,d1_B365L,d1_PSW,d1_PSL,d1_MaxW,d1_MaxL,d1_AvgW,d1_AvgL
2024-560,Us Open,Hard,128,G,20240826,150,106283,,Q,Mitchell Krueger,R,188.0,USA,30.6,126409,,Q,Hugo Grenier,R,196.0,FRA,28.4,4-6 6-3 6-4 7-5,5,R128,217.0,10.0,5.0,136.0,72.0,51.0,38.0,21.0,4.0,7.0,19.0,10.0,141.0,81.0,57.0,24.0,20.0,5.0,10.0,179,332,173.0,341.0,51,8/26/2024,Grand Slam,Outdoor,Hard,1st Round,5,179,173.0,332,341.0,4.0,6.0,6.0,3.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.8,2.0,1.73,2.25,1.8,2.34,1.73,2.13
2024-560,Us Open,Hard,128,G,20240826,151,208103,32.0,,Jiri Lehecka,R,185.0,CZE,22.7,105916,,,Marton Fucsovics,R,188.0,HUN,32.5,1-6 6-4 6-3 3-0 RET,5,R128,142.0,5.0,5.0,90.0,47.0,36.0,23.0,14.0,5.0,7.0,11.0,8.0,94.0,52.0,33.0,24.0,15.0,8.0,12.0,38,1255,81.0,694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-560,Us Open,Hard,128,G,20240826,152,202104,21.0,,Sebastian Baez,R,170.0,ARG,23.6,209260,,,Luciano Darderi,R,183.0,ITA,22.5,6-4 6-7(3) 6-0 7-6(4),5,R128,214.0,6.0,3.0,149.0,104.0,66.0,26.0,20.0,12.0,15.0,10.0,9.0,138.0,69.0,44.0,35.0,20.0,10.0,17.0,23,1800,37.0,1291.0,51,8/26/2024,Grand Slam,Outdoor,Hard,1st Round,5,23,37.0,1800,1291.0,6.0,4.0,6.0,7.0,6.0,0.0,7.0,6.0,,,3.0,1.0,Completed,1.73,2.1,1.71,2.27,1.74,2.27,1.7,2.17
2024-560,Us Open,Hard,128,G,20240826,153,134868,,,Tallon Griekspoor,R,188.0,NED,28.1,111576,,,Sumit Nagal,R,178.0,IND,27.0,6-1 6-3 7-6(6),5,R128,140.0,10.0,5.0,82.0,45.0,39.0,20.0,14.0,1.0,3.0,2.0,5.0,94.0,62.0,38.0,15.0,14.0,5.0,11.0,40,1210,73.0,747.0,51,8/27/2024,Grand Slam,Outdoor,Hard,1st Round,5,40,73.0,1210,747.0,6.0,1.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.2,4.5,1.23,4.79,1.24,4.79,1.21,4.41
2024-560,Us Open,Hard,128,G,20240826,154,208014,,,Rinky Hijikata,R,178.0,AUS,23.5,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,25.2,7-6(1) 3-6 6-4 6-3,5,R128,197.0,8.0,8.0,133.0,71.0,50.0,28.0,20.0,9.0,16.0,6.0,6.0,145.0,92.0,57.0,23.0,20.0,8.0,16.0,62,848,59.0,900.0,51,8/26/2024,Grand Slam,Outdoor,Hard,1st Round,5,62,59.0,848,900.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,3.4,1.33,3.43,1.36,3.43,1.36,3.32,1.33
2024-560,Us Open,Hard,128,G,20240826,155,105777,9.0,,Grigor Dimitrov,R,191.0,BUL,33.2,208021,,Q,Kyrian Jacquet,R,178.0,FRA,23.2,6-3 6-4 6-2,5,R128,105.0,11.0,7.0,80.0,38.0,33.0,22.0,13.0,5.0,6.0,1.0,2.0,89.0,60.0,32.0,14.0,14.0,10.0,16.0,9,3655,209.0,285.0,51,8/26/2024,Grand Slam,Outdoor,Hard,1st Round,5,9,209.0,3655,285.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.07,12.22,1.07,13.05,1.05,10.38
2024-560,Us Open,Hard,128,G,20240826,156,210097,13.0,,Ben Shelton,L,193.0,USA,21.8,106233,,WC,Dominic Thiem,R,185.0,AUT,30.9,6-4 6-2 6-2,5,R128,110.0,8.0,2.0,61.0,45.0,41.0,12.0,13.0,1.0,1.0,2.0,7.0,93.0,43.0,29.0,22.0,13.0,6.0,11.0,13,3110,210.0,283.0,51,8/26/2024,Grand Slam,Outdoor,Hard,1st Round,5,13,210.0,3110,283.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,12.22,1.08,12.22,1.06,9.47
2024-560,Us Open,Hard,128,G,20240826,157,105138,,,Roberto Bautista Agut,R,183.0,ESP,36.3,208134,,,Luca Nardi,R,185.0,ITA,21.0,7-5 7-6(3) 7-6(5),5,R128,196.0,10.0,12.0,136.0,67.0,51.0,31.0,18.0,9.0,14.0,5.0,11.0,124.0,65.0,45.0,25.0,18.0,5.0,11.0,67,791,90.0,612.0,51,8/26/2024,Grand Slam,Outdoor,Hard,1st Round,5,67,90.0,791,612.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.33,1.28,4.1,1.28,4.34,1.24,4.11
2024-560,Us Open,Hard,128,G,20240826,158,207686,,,Alexander Shevchenko,R,185.0,KAZ,23.7,136440,,,Dominik Koepfer,L,180.0,GER,30.3,6-3 7-5 5-7 6-2,5,R128,174.0,9.0,8.0,127.0,77.0,49.0,29.0,21.0,5.0,9.0,1.0,8.0,133.0,84.0,53.0,20.0,20.0,9.0,16.0,61,855,83.0,686.0,51,8/26/2024,Grand Slam,Outdoor,Hard,1st Round,5,61,83.0,855,686.0,6.0,3.0,7.0,5.0,5.0,7.0,6.0,2.0,,,3.0,1.0,Completed,2.38,1.57,2.54,1.58,2.57,1.6,2.44,1.56
2024-560,Us Open,Hard,128,G,20240826,159,126207,20.0,,Frances Tiafoe,R,188.0,USA,26.5,206499,,,Aleksandar Kovacevic,R,183.0,USA,25.9,6-4 6-3 4-6 7-5,5,R128,196.0,18.0,5.0,131.0,76.0,61.0,29.0,21.0,6.0,8.0,25.0,6.0,135.0,71.0,54.0,27.0,20.0,10.0,14.0,20,2120,76.0,738.0,51,8/27/2024,Grand Slam,Outdoor,Hard,1st Round,5,20,76.0,2120,738.0,6.0,4.0,6.0,3.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.14,5.5,1.16,6.33,1.18,6.33,1.15,5.6
2024-560,Us Open,Hard,128,G,20240826,160,200615,28.0,,Alexei Popyrin,R,196.0,AUS,25.0,126952,,,Soon Woo Kwon,R,180.0,KOR,26.7,7-5 6-2 6-3,5,R128,121.0,14.0,5.0,74.0,37.0,34.0,22.0,14.0,4.0,5.0,6.0,13.0,95.0,52.0,35.0,15.0,15.0,4.0,10.0,28,1635,340.0,145.0,51,8/26/2024,Grand Slam,Outdoor,Hard,1st Round,5,28,340.0,1635,145.0,7.0,5.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.12,7.54,1.14,7.65,1.11,6.62
2024-560,Us Open,Hard,128,G,20240826,161,124079,,,Pedro Martinez,R,185.0,ESP,27.3,209874,,Q,Maks Kasnikowski,R,180.0,POL,21.1,6-7(6) 6-1 6-2 3-6 7-6(6),5,R128,261.0,9.0,12.0,153.0,92.0,63.0,35.0,24.0,4.0,9.0,6.0,5.0,165.0,97.0,60.0,31.0,24.0,8.0,16.0,43,1168,194.0,308.0,51,8/26/2024,Grand Slam,Outdoor,Hard,1st Round,5,43,194.0,1168,308.0,6.0,7.0,6.0,1.0,6.0,2.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,1.8,2.0,1.85,2.07,1.89,2.07,1.83,1.99
2024-560,Us Open,Hard,128,G,20240826,162,111513,,,Laslo Djere,R,188.0,SRB,29.2,105526,,,Jan Lennard Struff,R,193.0,GER,34.3,6-7(7) 6-1 6-7(7) 6-4 6-2,5,R128,233.0,16.0,14.0,176.0,100.0,73.0,32.0,24.0,8.0,12.0,11.0,20.0,162.0,86.0,66.0,24.0,25.0,8.0,18.0,109,531,35.0,1320.0,51,8/27/2024,Grand Slam,Outdoor,Hard,1st Round,5,109,35.0,531,1320.0,6.0,7.0,6.0,1.0,6.0,7.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,4.33,1.22,4.49,1.25,4.49,1.29,4.11,1.24
2024-560,Us Open,Hard,128,G,20240826,163,104925,2.0,,Novak Djokovic,R,188.0,SRB,37.2,105430,,Q,Radu Albot,R,175.0,MDA,34.7,6-2 6-2 6-4,5,R128,127.0,8.0,10.0,83.0,39.0,29.0,25.0,13.0,2.0,3.0,2.0,3.0,93.0,67.0,39.0,10.0,13.0,10.0,16.0,2,7460,138.0,424.0,51,8/27/2024,Grand Slam,Outdoor,Hard,1st Round,5,2,138.0,7460,424.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,29.0,1.01,57.63,1.02,57.63,1.01,24.56
2024-560,Us Open,Hard,128,G,20240826,164,206173,1.0,,Jannik Sinner,R,191.0,ITA,23.0,210506,,,Alex Michelsen,R,193.0,USA,20.0,6-4 6-0 6-2,5,R64,99.0,3.0,2.0,65.0,37.0,30.0,15.0,12.0,3.0,5.0,3.0,5.0,73.0,43.0,28.0,5.0,12.0,8.0,16.0,1,9360,49.0,1115.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,1,49.0,9360,1115.0,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,15.93,1.05,15.93,1.04,12.25
2024-560,Us Open,Hard,128,G,20240826,165,106331,,,Christopher Oconnell,R,183.0,AUS,30.2,208233,,Q,Mattia Bellucci,L,175.0,ITA,23.2,6-3 6-4 3-6 6-3,5,R64,168.0,17.0,2.0,105.0,56.0,47.0,28.0,19.0,1.0,3.0,23.0,9.0,138.0,95.0,67.0,17.0,18.0,14.0,18.0,87,671,101.0,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-560,Us Open,Hard,128,G,20240826,166,209113,,Q,Gabriel Diallo,R,203.0,CAN,22.9,209950,24.0,,Arthur Fils,R,185.0,FRA,20.2,7-5 6-7(3) 6-4 6-4,5,R64,209.0,12.0,5.0,129.0,74.0,57.0,32.0,22.0,1.0,3.0,12.0,3.0,136.0,77.0,53.0,32.0,22.0,5.0,10.0,143,413,24.0,1770.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,143,24.0,413,1770.0,7.0,5.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,3.4,1.33,3.45,1.36,3.5,1.36,3.33,1.34
2024-560,Us Open,Hard,128,G,20240826,167,126205,14.0,,Tommy Paul,R,185.0,USA,27.2,126845,,,Max Purcell,R,185.0,AUS,26.3,7-5 6-0 1-0 RET,5,R64,76.0,5.0,2.0,47.0,28.0,24.0,14.0,9.0,0.0,0.0,5.0,3.0,67.0,35.0,22.0,14.0,10.0,9.0,14.0,14,2985,97.0,585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-560,Us Open,Hard,128,G,20240826,168,132686,,,Nuno Borges,R,185.0,POR,27.5,106423,,,Thanasi Kokkinakis,R,193.0,AUS,28.3,6-4 7-5 7-5,5,R64,169.0,9.0,3.0,100.0,58.0,45.0,28.0,17.0,5.0,6.0,10.0,6.0,114.0,51.0,43.0,26.0,17.0,8.0,12.0,34,1325,86.0,672.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,34,86.0,1325,672.0,6.0,4.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,2.1,1.73,2.19,1.76,2.27,1.8,2.14,1.71
2024-560,Us Open,Hard,128,G,20240826,169,210150,,,Jakub Mensik,R,193.0,CZE,18.9,209262,,WC,Tristan Schoolkate,R,183.0,AUS,23.4,6-7(4) 2-6 6-2 7-6(5) 7-6(3),5,R64,254.0,27.0,13.0,185.0,111.0,81.0,29.0,26.0,9.0,17.0,15.0,12.0,169.0,92.0,69.0,33.0,26.0,5.0,13.0,65,812,193.0,308.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,65,193.0,812,308.0,6.0,7.0,2.0,6.0,6.0,2.0,7.0,6.0,7.0,6.0,3.0,2.0,Completed,1.17,5.0,1.23,4.73,1.27,5.0,1.21,4.51
2024-560,Us Open,Hard,128,G,20240826,170,207925,31.0,,Flavio Cobolli,R,183.0,ITA,22.3,200267,,,Zizou Bergs,R,185.0,BEL,25.2,4-6 6-3 7-5 6-3,5,R64,204.0,8.0,6.0,135.0,73.0,57.0,30.0,20.0,3.0,5.0,15.0,13.0,133.0,68.0,53.0,28.0,20.0,7.0,12.0,31,1418,80.0,697.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,31,80.0,1418,697.0,4.0,6.0,6.0,3.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,1.53,2.5,1.56,2.59,1.6,2.6,1.54,2.5
2024-560,Us Open,Hard,128,G,20240826,171,106421,5.0,,Daniil Medvedev,R,198.0,RUS,28.5,206681,,,Fabian Marozsan,R,193.0,HUN,24.8,6-3 6-2 7-6(5),5,R64,124.0,8.0,10.0,95.0,45.0,30.0,27.0,14.0,2.0,6.0,2.0,3.0,99.0,64.0,41.0,10.0,15.0,6.0,14.0,5,6275,51.0,1090.0,51,8/30/2024,Grand Slam,Outdoor,Hard,2nd Round,5,5,51.0,6275,1090.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.1,7.0,1.11,8.03,1.12,8.19,1.1,7.13
2024-560,Us Open,Hard,128,G,20240826,172,122298,,,Botic Van De Zandschulp,R,191.0,NED,28.8,207989,3.0,,Carlos Alcaraz,R,183.0,ESP,21.3,6-1 7-5 6-4,5,R64,139.0,2.0,7.0,95.0,63.0,49.0,13.0,15.0,3.0,5.0,2.0,1.0,70.0,43.0,26.0,14.0,14.0,3.0,9.0,74,739,3.0,7360.0,51,8/30/2024,Grand Slam,Outdoor,Hard,2nd Round,5,74,3.0,739,7360.0,6.0,1.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,29.0,1.01,32.02,1.02,33.86,1.03,19.07,1.01
2024-560,Us Open,Hard,128,G,20240826,173,207733,25.0,,Jack Draper,L,193.0,GBR,22.6,207680,,,Facundo Diaz Acosta,L,183.0,ARG,23.6,6-4 6-2 6-2,5,R64,125.0,6.0,5.0,77.0,38.0,34.0,23.0,13.0,4.0,4.0,2.0,4.0,86.0,53.0,34.0,13.0,13.0,5.0,10.0,25,1695,64.0,827.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,25,64.0,1695,827.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.1,8.81,1.1,9.02,1.08,8.24
2024-560,Us Open,Hard,128,G,20240826,174,105676,,,David Goffin,R,180.0,BEL,33.7,105173,,,Adrian Mannarino,L,180.0,FRA,36.1,6-7(8) 6-3 6-2 7-6(1),5,R64,227.0,9.0,10.0,146.0,86.0,61.0,26.0,21.0,12.0,19.0,5.0,7.0,145.0,73.0,41.0,34.0,20.0,16.0,26.0,78,725,42.0,1170.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,78,42.0,725,1170.0,6.0,7.0,6.0,3.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.36,3.2,1.38,3.35,1.39,3.43,1.35,3.23
2024-560,Us Open,Hard,128,G,20240826,175,207830,,,Tomas Machac,R,183.0,CZE,23.8,200624,16.0,,Sebastian Korda,R,196.0,USA,24.1,6-4 6-2 6-4,5,R64,125.0,4.0,4.0,94.0,58.0,39.0,22.0,14.0,6.0,8.0,6.0,4.0,89.0,51.0,28.0,20.0,14.0,5.0,11.0,39,1224,16.0,2545.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,39,16.0,1224,2545.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,3.4,1.33,3.69,1.33,3.69,1.34,3.48,1.31
2024-560,Us Open,Hard,128,G,20240826,176,200282,10.0,,Alex De Minaur,R,183.0,AUS,25.5,202261,,Q,Otto Virtanen,R,193.0,FIN,23.1,7-5 6-1 7-6(3),5,R64,137.0,5.0,3.0,86.0,39.0,28.0,34.0,15.0,0.0,1.0,6.0,8.0,116.0,64.0,41.0,21.0,16.0,9.0,14.0,10,3435,125.0,476.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,10,125.0,3435,476.0,7.0,5.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.33,1.27,4.21,1.27,4.4,1.24,4.16
2024-560,Us Open,Hard,128,G,20240826,177,105554,,,Daniel Evans,R,175.0,GBR,34.2,208363,,,Mariano Navone,R,178.0,ARG,23.4,6-4 6-3 6-3,5,R64,157.0,3.0,4.0,87.0,48.0,38.0,19.0,14.0,5.0,8.0,5.0,3.0,103.0,59.0,35.0,16.0,14.0,9.0,16.0,184,324,36.0,1303.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,184,36.0,324,1303.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,2.0,1.8,1.93,1.97,2.0,1.97,1.92,1.89
2024-560,Us Open,Hard,128,G,20240826,178,208286,30.0,,Matteo Arnaldi,R,185.0,ITA,23.5,126128,,,Roman Safiullin,R,185.0,RUS,27.0,6-2 6-4 6-4,5,R64,124.0,7.0,3.0,86.0,56.0,42.0,17.0,14.0,2.0,3.0,3.0,3.0,83.0,49.0,29.0,18.0,14.0,4.0,9.0,30,1470,57.0,910.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,30,57.0,1470,910.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.67,2.2,1.79,2.15,1.84,2.22,1.73,2.12
2024-560,Us Open,Hard,128,G,20240826,179,111442,,,Jordan Thompson,R,183.0,AUS,30.3,128034,7.0,,Hubert Hurkacz,R,196.0,POL,27.5,7-6(2) 6-1 7-5,5,R64,143.0,13.0,2.0,104.0,51.0,42.0,26.0,16.0,5.0,7.0,6.0,2.0,92.0,53.0,33.0,19.0,15.0,5.0,10.0,32,1376,7.0,4055.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,32,7.0,1376,4055.0,7.0,6.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,2.63,1.5,2.53,1.59,2.77,1.59,2.62,1.5
2024-560,Us Open,Hard,128,G,20240826,180,134770,8.0,,Casper Ruud,R,183.0,NOR,25.6,104792,,,Gael Monfils,R,193.0,FRA,37.9,6-4 6-2 2-6 7-6(3),5,R64,175.0,7.0,1.0,107.0,72.0,52.0,21.0,19.0,0.0,4.0,14.0,13.0,120.0,61.0,46.0,27.0,19.0,5.0,10.0,8,3855,45.0,1155.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,8,45.0,3855,1155.0,6.0,4.0,6.0,2.0,2.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.63,1.56,2.58,1.56,2.68,1.51,2.56
2024-560,Us Open,Hard,128,G,20240826,181,209992,,,Juncheng Shang,L,180.0,CHN,19.5,106148,,,Roberto Carballes Baena,R,183.0,ESP,31.4,6-2 6-3 7-6(2),5,R64,164.0,5.0,2.0,88.0,45.0,40.0,22.0,14.0,4.0,5.0,3.0,8.0,115.0,65.0,37.0,26.0,15.0,12.0,17.0,72,754,55.0,916.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,72,55.0,754,916.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.33,3.4,1.36,3.44,1.36,3.6,1.33,3.31
2024-560,Us Open,Hard,128,G,20240826,182,207681,,,Francisco Comesana,R,178.0,ARG,23.8,200005,17.0,,Ugo Humbert,L,188.0,FRA,26.1,5-7 6-4 6-4 6-4,5,R64,181.0,11.0,8.0,116.0,71.0,55.0,26.0,21.0,3.0,6.0,15.0,11.0,122.0,67.0,47.0,30.0,21.0,8.0,13.0,108,532,17.0,2330.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,108,17.0,532,2330.0,5.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,8.0,1.08,7.51,1.12,8.01,1.12,7.18,1.1
2024-560,Us Open,Hard,128,G,20240826,183,126203,12.0,,Taylor Fritz,R,196.0,USA,26.8,126610,,,Matteo Berrettini,R,196.0,ITA,28.3,6-3 7-6(1) 6-1,5,R64,129.0,7.0,1.0,71.0,40.0,36.0,27.0,15.0,0.0,0.0,9.0,5.0,91.0,44.0,33.0,20.0,13.0,3.0,6.0,12,3120,44.0,1160.0,51,8/29/2024,Grand Slam,Outdoor,Hard,2nd Round,5,12,44.0,3120,1160.0,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.53,2.5,1.57,2.57,1.57,2.57,1.54,2.47
2024-560,Us Open,Hard,128,G,20240826,184,206909,,,Brandon Nakashima,R,188.0,USA,23.0,209070,,,Arthur Cazaux,R,183.0,FRA,22.0,6-4 6-4 6-2,5,R64,123.0,12.0,1.0,78.0,52.0,39.0,19.0,14.0,2.0,2.0,6.0,3.0,83.0,44.0,32.0,19.0,14.0,3.0,7.0,50,1105,91.0,609.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,50,91.0,1105,609.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.29,3.75,1.29,4.04,1.3,4.04,1.28,3.76
2024-560,Us Open,Hard,128,G,20240826,185,207518,18.0,,Lorenzo Musetti,R,185.0,ITA,22.4,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.9,3-6 6-4 6-4 2-6 7-5,5,R64,227.0,12.0,9.0,153.0,100.0,67.0,25.0,25.0,11.0,18.0,4.0,8.0,157.0,83.0,59.0,36.0,24.0,7.0,13.0,18,2255,54.0,940.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,18,54.0,2255,940.0,3.0,6.0,6.0,4.0,6.0,4.0,2.0,6.0,7.0,5.0,3.0,2.0,Completed,1.4,3.0,1.45,2.99,1.45,3.21,1.41,2.95
2024-560,Us Open,Hard,128,G,20240826,186,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,25.1,202103,29.0,,Francisco Cerundolo,R,185.0,ARG,26.0,6-3 4-6 6-4 1-6 6-3,5,R64,244.0,23.0,5.0,137.0,85.0,68.0,23.0,23.0,2.0,7.0,9.0,5.0,155.0,86.0,60.0,36.0,22.0,11.0,16.0,33,1335,29.0,1495.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,33,29.0,1335,1495.0,6.0,3.0,4.0,6.0,6.0,4.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,1.8,2.0,1.74,2.23,1.8,2.23,1.75,2.06
2024-560,Us Open,Hard,128,G,20240826,187,100644,4.0,,Alexander Zverev,R,198.0,GER,27.3,124186,,WC,Alexandre Muller,R,183.0,FRA,27.5,6-4 7-6(5) 6-1,5,R64,146.0,15.0,2.0,86.0,55.0,46.0,17.0,15.0,1.0,2.0,4.0,1.0,114.0,73.0,48.0,18.0,14.0,8.0,12.0,4,7035,77.0,732.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,4,77.0,7035,732.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,17.0,1.05,15.64,1.06,17.6,1.04,12.84
2024-560,Us Open,Hard,128,G,20240826,188,126094,6.0,,Andrey Rublev,R,188.0,RUS,26.8,126239,,,Arthur Rinderknech,R,196.0,FRA,29.0,4-6 5-7 6-1 6-2 6-2,5,R64,246.0,26.0,8.0,165.0,89.0,68.0,35.0,23.0,19.0,24.0,18.0,7.0,145.0,78.0,53.0,26.0,22.0,14.0,23.0,6,4805,56.0,915.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,6,56.0,4805,915.0,4.0,6.0,5.0,7.0,6.0,1.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.13,6.0,1.14,6.76,1.14,7.0,1.12,6.19
2024-560,Us Open,Hard,128,G,20240826,189,208103,32.0,,Jiri Lehecka,R,185.0,CZE,22.7,106283,,Q,Mitchell Krueger,R,188.0,USA,30.6,6-7(5) 0-6 6-4 6-4 7-5,5,R64,239.0,29.0,13.0,165.0,89.0,70.0,38.0,25.0,10.0,14.0,9.0,4.0,168.0,97.0,72.0,37.0,25.0,12.0,16.0,38,1255,179.0,332.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,38,179.0,1255,332.0,6.0,7.0,0.0,6.0,6.0,4.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,1.22,4.33,1.23,4.73,1.23,4.75,1.22,4.27
2024-560,Us Open,Hard,128,G,20240826,190,134868,,,Tallon Griekspoor,R,188.0,NED,28.1,202104,21.0,,Sebastian Baez,R,170.0,ARG,23.6,6-1 2-0 RET,5,R64,55.0,4.0,4.0,32.0,22.0,20.0,4.0,5.0,3.0,3.0,0.0,1.0,42.0,32.0,17.0,2.0,4.0,8.0,11.0,40,1210,23.0,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-560,Us Open,Hard,128,G,20240826,191,105777,9.0,,Grigor Dimitrov,R,191.0,BUL,33.2,208014,,,Rinky Hijikata,R,178.0,AUS,23.5,6-1 6-1 7-6(4),5,R64,130.0,15.0,6.0,67.0,40.0,36.0,16.0,13.0,0.0,1.0,5.0,3.0,101.0,70.0,41.0,10.0,13.0,6.0,12.0,9,3655,62.0,848.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,9,62.0,3655,848.0,6.0,1.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.07,9.0,1.12,7.95,1.12,9.0,1.09,7.44
2024-560,Us Open,Hard,128,G,20240826,192,210097,13.0,,Ben Shelton,L,193.0,USA,21.8,105138,,,Roberto Bautista Agut,R,183.0,ESP,36.3,6-3 6-4 6-4,5,R64,128.0,17.0,2.0,82.0,53.0,44.0,19.0,15.0,2.0,2.0,1.0,4.0,89.0,49.0,31.0,22.0,14.0,7.0,10.0,13,3110,67.0,791.0,51,8/28/2024,Grand Slam,Outdoor,Hard,2nd Round,5,13,67.0,3110,791.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.17,5.0,1.19,5.44,1.2,5.44,1.17,5.04
2024-560,Us Open,Hard,128,G,20240826,193,126207,20.0,,Frances Tiafoe,R,188.0,USA,26.5,207686,,,Alexander Shevchenko,R,185.0,KAZ,23.7,6-4 6-1 1-0 RET,5,R64,96.0,5.0,1.0,64.0,41.0,27.0,14.0,9.0,4.0,5.0,3.0,7.0,56.0,24.0,12.0,14.0,9.0,6.0,11.0,20,2120,61.0,855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
